(Intercept) as.factor(phenotypes$Age.x)1 as.factor(phenotypes$Age.x)2 as.factor(phenotypes$Age.x)3 as.factor(phenotypes$Age.x)4 as.factor(phenotypes$Age.x)5 as.factor(phenotypes$Age.x)6 as.factor(phenotypes$Age.x)7 as.factor(phenotypes$Age.x)8 as.factor(phenotypes$Age.x)9 as.factor(phenotypes$Age.x)10 as.factor(phenotypes$Age.y)3 as.factor(phenotypes$Age.y)4 as.factor(phenotypes$Age.y)5 as.factor(phenotypes$Age.y)6 as.factor(phenotypes$Age.y)7 as.factor(phenotypes$Age.y)8 as.factor(phenotypes$Age.y)9 as.factor(phenotypes$Gen.Line)RAMB as.factor(phenotypes$Gen.Line)UNKN as.factor(phenotypes$Management.Group)1 as.factor(phenotypes$Management.Group)2 as.factor(phenotypes$Lambs.Birthed.x)2 as.factor(phenotypes$Lambs.Birthed.x)3 as.factor(phenotypes$Lambs.Birthed.x)4 as.factor(phenotypes$Lambs.Birthed.y)2 as.factor(phenotypes$Lambs.Birthed.y)3
0.5180333 -0.4182464 -0.243748 -0.5501372 -0.3910686 -0.5659226 -0.6068542 -0.1368588 -0.8551191 -0.7660514 -0.4949874 0.2299583 -0.7891771 -1.045289 -1.215458 -0.5809837 0.1341621 1.814845 0.2569886 0.1264177 1.373509 1.218525 0.2345636 0.6043697 0.3852247 0.01091491 0.07861649
0.3881586 0.2860942 -0.3230632 -0.4822245 -0.2856579 -0.4135835 -0.355102 -0.04830325 -0.1629071 -0.8763176 -0.9097401 0.2680775 -0.8894044 -0.9468027 -1.2231 -0.7990445 -1.880425 0.5479072 0.2935948 -0.001023785 1.454452 1.256459 0.1741982 0.6388093 0.03215729 0.0004441863 0.305585
0.4240926 0.1972156 -0.2642841 -0.460697 -0.313498 -0.3065768 -0.4051834 -0.01889415 -0.2898184 -0.2226658 -0.3392504 0.2867019 -0.9046351 -0.9543232 -1.351055 -1.078337 -2.558945 0.3361339 0.2153827 -0.3172022 1.455814 1.205406 0.2847853 0.3785034 0.5360499 -0.02187204 0.006905696
0.5309157 -0.2311818 -0.4602373 -0.5482625 -0.2598215 -0.3987348 -0.4207653 -0.08300818 -0.2466103 -1.082544 -1.278249 0.255857 -0.7696781 -0.6998759 -1.186504 -0.8154658 -0.1355287 -0.06109163 0.1002326 0.02546662 1.581885 1.077718 0.194369 0.8950924 0.2043778 -0.0009833748 0.07977659
0.3935902 0.8404434 -0.1018399 -0.1466454 -0.1493037 -0.3174132 -0.4150533 0.01399332 -0.07223871 -0.5383395 0.2471585 0.2656979 -0.7382214 -0.8273888 -1.566818 -1.854544 0.2185213 0.5894534 0.1743701 0.06593949 1.904578 1.049122 0.1938682 0.7378177 0.06245633 0.07753762 0.4212751
0.311919 0.2284128 -0.09279489 -0.1642306 -0.01808958 -0.2193451 -0.3164514 0.14273 -0.1576718 0.0004668124 -0.3233045 0.2839773 -0.8897293 -0.7738535 -1.597757 -2.199208 0.325421 -1.287355 0.1996652 -0.3610281 2.034227 1.103538 0.1583424 0.675504 -0.4824989 -0.02220256 -0.02188115
0.3528985 0.0898465 -0.1069636 -0.2016651 -0.1878747 -0.2597256 -0.3210646 0.1101824 -0.1811091 -0.2272042 -0.01549623 0.2523612 -0.774657 -0.8897225 -1.500748 -1.988022 -1.285459 1.968371 0.2143348 0.01915858 1.862072 1.120345 0.2953467 0.5640698 0.9515982 0.09066165 0.06499706
0.3885355 -0.06796878 -0.3767511 -0.3491126 -0.3065647 -0.2785803 -0.4926114 -0.06178055 -0.3567948 -0.6941673 -0.2721505 0.4547943 -0.6513565 -0.6773818 -1.423844 -1.342244 0.01549599 0.5235395 0.1437319 -0.1745571 1.792878 1.000602 0.2354721 0.9037978 0.5496668 0.08402858 0.1962137
0.2591053 0.7856099 -0.3451288 -0.2707802 -0.3070435 -0.2705297 -0.2541632 -0.008710022 -0.08110051 -0.6038891 0.6827377 0.2131058 -0.5623565 -0.5410535 -1.237821 -0.7524725 0.5422308 0.5956211 0.2495803 0.2549212 1.659799 0.8755897 0.2010959 1.087964 0.4541619 0.01578616 0.3810427
0.4713979 -0.2056646 -0.3876955 -0.4895636 -0.4056288 -0.3754032 -0.5790367 -0.1443154 -0.4435912 -0.6964725 -0.5774932 0.3367201 -0.5408224 -0.4772687 -1.396171 -0.4670017 -1.58179 0.3744651 0.2994601 0.06292681 1.711796 0.8535874 0.2150166 0.95562 0.2340188 -0.04583771 -0.002705413
0.4550262 -0.4378121 -0.4229842 -0.5718002 -0.4064607 -0.4689933 -0.4140033 -0.152794 -0.5188243 -0.9110597 -0.6420306 0.2406966 -0.3646343 -0.3937 -1.4603 -0.3251551 -1.988413 0.6288685 0.3040907 -0.006301244 1.617053 0.7237132 0.1016526 0.6194623 1.312761 0.2083962 0.01317176
0.3951576 0.6879001 -0.6006077 -0.494715 -0.4793761 -0.7520726 -0.6337171 -0.3596313 -0.3905345 -0.6273486 -0.1283282 0.2892609 -0.4776064 -0.3847914 -1.257604 -1.021463 -0.5127316 -0.4501352 0.4161193 -0.1903546 1.66976 0.8302758 0.1999789 0.4961362 0.5243766 0.09359009 0.5864079
0.3729618 -0.4017729 -0.5389104 -0.6994209 -0.6136964 -0.7806428 -0.7641614 -0.4983041 -0.5972231 -0.9341875 -1.327208 0.3149497 -0.3694079 -0.3569515 -1.338583 -1.469938 -2.25069 0.8335555 0.3498374 0.2845151 1.872611 0.7267121 0.2537189 0.6020987 0.8448995 0.08805948 0.4814721
0.3137735 0.3878013 -0.5576755 -0.7661147 -0.5085923 -0.5677512 -0.5744195 -0.3614617 -0.5161971 -0.4255445 -0.5451007 0.3676834 -0.3613885 -0.5398559 -1.156059 -1.312843 -1.144899 -0.3650598 0.1488277 0.2354174 1.611922 0.8379473 0.2261999 0.5295134 -0.1444174 -0.01031587 -0.2527161
0.526674 -1.376895 -0.6298674 -0.8414975 -0.7675405 -0.7670829 -0.7910417 -0.627952 -0.738932 -0.7303258 -0.08265785 0.2735007 -0.5483051 -0.3131396 -1.459494 -0.6393981 0.2159566 0.8328878 0.4784853 0.132779 1.784006 0.6886051 0.2883209 0.7780454 0.2627403 -0.05059436 1.085379
0.5204978 0.0311864 -0.7100435 -0.7686965 -0.732873 -0.6051884 -0.7972105 -0.4213804 -0.4578791 -0.349855 -0.9518948 0.2155991 -0.387567 -0.4630118 -1.813943 -1.074143 0.8941204 0.1402861 0.3301772 0.09458684 1.943922 0.7455117 0.1856501 0.3971043 0.6576003 0.06344116 1.089272
0.4768703 -0.3347234 -0.7171445 -0.8867147 -0.741253 -0.7068618 -0.8841103 -0.420125 -0.653732 -0.6210134 -0.1517788 0.2010835 -0.5991535 -0.6084622 -1.561946 -1.628711 0.5991343 0.3530518 0.3088137 0.2380038 1.750974 0.8801764 0.2631282 0.5354554 0.2240224 0.08121912 -0.2550488
0.3918863 -1.032116 -0.4327826 -0.6780712 -0.5994949 -0.6943315 -0.6863148 -0.5520022 -0.2981605 -1.077655 -0.2276267 0.1205157 -0.4448867 -0.5160538 -1.556393 -1.542492 0.9203518 1.136306 0.3538222 0.081684 1.656422 0.7519682 0.2462854 0.7138226 0.352833 0.05622083 0.1357101
0.6167215 0.4475567 -0.526875 -0.551084 -0.6251966 -0.4502626 -0.9813638 -0.3844656 -0.4107432 -1.274203 -0.9270429 0.1621237 -0.7780511 -0.7895883 -1.69812 -1.978205 0.06977907 1.366606 0.2839281 0.03983316 1.813847 0.9629639 0.1888599 0.9921715 0.4288002 0.02959867 0.05121738
0.6396471 -0.4359681 -0.4325295 -0.5882297 -0.4356633 -0.5060069 -0.570774 -0.4687237 -0.498955 -0.9654491 -0.5817322 0.1880551 -0.8610974 -0.9004898 -1.783231 -1.219631 -0.5903614 -0.9573223 0.289904 -0.2837374 2.133537 1.069896 0.1916201 0.5529253 0.2828638 -0.06119916 0.6058818
0.6862035 -0.04905614 -0.7951055 -0.5978353 -0.4988325 -0.5589245 -0.6226023 -0.3689055 -0.5984041 -0.7164299 -0.3204688 0.4316811 -0.7489867 -0.8458104 -1.822702 -1.111392 -0.7371295 -0.7155073 0.2089057 -0.1290841 2.098648 1.156957 0.1684529 0.5115786 0.3502483 0.0568263 0.7015242
0.7276479 -1.003521 -0.6913495 -0.8956395 -0.5236324 -0.541309 -0.8385707 -0.3760268 -0.4832542 -0.9325842 -0.6108529 0.2609654 -0.7814905 -0.7045716 -1.874863 -1.418387 -0.4785664 -1.220868 0.2792121 -0.00878343 2.146621 0.9774719 0.1829545 0.7719033 0.7407391 0.1335825 0.02300854
0.599357 -0.3208365 -0.4935548 -0.5701207 -0.5509297 -0.698717 -0.4404522 -0.2274865 -0.7752888 -1.194832 -0.251381 0.3534067 -0.8229259 -0.8554004 -1.609801 -1.643983 -0.5719298 -1.585976 0.1762637 -0.2167598 1.991679 1.146873 0.117417 0.4742766 0.2631143 0.2469604 0.1068137
0.614903 -0.167056 -0.5194392 -0.7311767 -0.639703 -0.6072982 -0.7518557 -0.3162737 -0.2606626 -1.21825 -1.164424 0.3260846 -1.031232 -0.9137636 -1.804295 -1.778974 -1.540555 -0.4893187 0.3031967 -0.0314022 2.205707 1.270404 0.1576588 0.2550673 0.5962674 -0.01241587 0.277569
0.6380281 0.426449 -0.5255651 -0.6266686 -0.62909 -0.5271496 -0.7077851 -0.4038055 -0.593274 -0.9249533 -1.082161 0.354844 -1.109158 -1.049168 -1.760396 -1.468624 1.074862 -0.4599381 0.08572069 -0.330705 1.955886 1.325854 0.2499796 0.8973013 0.5385704 -0.01576578 0.0783146
0.6756872 -0.303855 -0.6590504 -0.6058487 -0.7395036 -0.7458651 -0.8673584 -0.5528851 -0.3716382 -1.03227 -0.803941 0.3393172 -1.015638 -1.007479 -1.731157 -1.576203 -0.6945642 0.6016582 0.4633178 0.05570756 1.879853 1.195981 0.2679757 0.6983934 0.03242024 0.1468462 0.3586565
0.6843588 -0.2397292 -0.6053812 -0.7565996 -0.7496169 -0.6417567 -0.8974673 -0.5049303 -0.6525233 -0.740908 -0.2868551 0.1869764 -0.882737 -0.831213 -1.504929 -1.346248 -0.7497644 -0.6746853 0.2840595 0.2478461 1.830202 1.219584 0.2163375 0.553043 0.9933572 -0.019925 0.4803015
0.6829674 -0.2972774 -0.6966116 -0.7797849 -0.6311815 -0.7845095 -0.7733648 -0.3515896 -0.7552896 -0.9368463 -0.483533 0.2642089 -0.784585 -0.8004497 -1.830435 -1.059855 0.3858022 -0.4789928 0.230667 0.09254225 2.198938 1.150552 0.2910501 0.9143 0.4759349 0.08357008 0.2867392
0.7254344 -0.1504955 -0.6284331 -0.7590932 -0.7278236 -0.8002736 -0.623484 -0.4335474 -0.5385247 -0.8091794 -1.274784 0.1462891 -0.8254533 -0.7515955 -1.780999 -0.9180415 -1.297252 0.6028691 0.4140143 -0.01685979 2.025415 1.085239 0.2285919 0.4285995 0.000984534 0.1041535 0.1537696
0.8887452 -0.817305 -0.6796785 -0.8734188 -0.6209047 -0.7301855 -0.7301864 -0.4442772 -0.7235666 -1.463811 -0.9427324 0.3128245 -0.7517578 -0.9131401 -2.007537 -1.41466 -1.09438 -0.3967205 0.05466667 -0.295585 2.415294 1.226188 0.2594945 0.6823346 0.7147396 0.02826636 0.3178712
0.9751618 -1.262023 -0.7503867 -0.76223 -0.7223902 -0.8520914 -0.8961841 -0.626354 -0.8643886 -1.011259 -1.178237 0.2809928 -0.9950033 -0.8765728 -2.292958 -2.006495 -3.110305 -0.323093 -0.05715613 -0.3771843 2.627995 1.387741 0.1699305 0.7967951 -0.2078587 0.2124431 0.02989761
1.125883 0.2885582 -0.797338 -0.7996702 -0.784337 -0.7796785 -0.8771961 -0.4197892 -0.5981676 -1.45668 -0.9266968 0.2381106 -1.302347 -1.337893 -2.475171 -1.137092 -0.772525 -1.1308 0.1481431 -0.3902996 2.668266 1.472282 0.1553143 0.3479795 0.4287401 0.1289043 0.9946485
1.149 -0.6230765 -0.6164281 -0.7963039 -0.8321181 -0.8620156 -0.78219 -0.4630325 -0.501867 -0.8020408 -1.874862 0.08183079 -1.236494 -1.295061 -2.41121 -2.928742 -1.509854 -0.1595062 0.01516051 0.01908094 2.595858 1.634426 0.2096397 0.3748706 0.330542 0.05594483 0.3675824
1.181346 -0.2136402 -0.5797804 -0.8915281 -0.7901359 -0.9430247 -1.134002 -0.6774171 -0.9007728 -1.207365 -0.8740451 0.1632171 -1.258818 -1.21477 -2.018279 -1.623497 -1.112173 0.3997594 0.05450253 -0.08962757 2.330018 1.624394 0.2854677 0.6280737 0.2177384 -0.1083281 0.01412292
1.088655 -0.18931 -0.8432355 -0.8639245 -0.7606891 -0.8195322 -1.12447 -0.5992037 -0.5294046 -1.123519 -0.8688578 0.159977 -1.284386 -1.484613 -1.906186 -1.277933 -0.4661002 -1.944739 0.3207657 -0.01292402 2.291563 1.653837 0.1338264 0.4873288 -0.3846 -0.03393085 0.6270714
1.031675 -1.505157 -1.026796 -1.065739 -0.9306863 -0.9991309 -1.051692 -0.778842 -0.9691718 -1.095699 -0.9748583 0.3819221 -1.307297 -1.347816 -1.575728 -1.168083 -0.7763388 0.7971979 0.1868028 -0.3473139 1.797005 1.570275 0.08268332 0.5464002 0.670977 0.1728118 0.5163065
1.105786 -1.695043 -0.8408589 -0.9356115 -0.9074541 -0.9950162 -0.8676292 -0.5338638 -0.8668246 -1.10282 -1.23284 0.1700668 -1.395831 -1.240191 -1.736324 -1.324922 1.525037 -0.1065741 0.3240841 -0.06147854 1.805407 1.524586 0.2002815 0.699767 -0.2535234 0.07672466 -0.1670992
1.129326 -0.7033667 -0.9628505 -1.013645 -0.9185749 -0.9249213 -0.9952137 -0.6648158 -0.6307446 -1.335038 -0.7260586 0.1635258 -1.347881 -1.177812 -1.376778 -1.941203 0.4996136 -0.430754 0.2707719 -0.04334286 1.590115 1.608254 0.1378555 0.3410555 0.282634 -0.04295957 0.9743565
1.085167 -0.7777882 -0.8985868 -1.023483 -0.9715687 -1.023496 -1.202878 -0.5939567 -0.6330389 -1.277721 -2.003777 0.2421932 -1.343409 -1.37227 -1.649189 -0.7798946 -0.5023561 0.2918968 0.4466766 -0.1073407 1.847874 1.539239 0.2228449 0.4826672 1.037431 -0.01397033 0.49295
1.093025 -0.1938821 -0.8642538 -1.050342 -1.113055 -1.066724 -1.311421 -0.7996878 -1.04112 -1.219815 -0.7127253 0.132825 -1.415922 -1.372779 -1.420546 -0.9464037 -1.202605 0.2839098 0.3710788 0.2975189 1.539483 1.67543 0.2106244 0.3553388 0.326059 -0.04718411 -0.2078241
1.024499 -0.05825383 -0.9423374 -0.925353 -0.9100442 -1.095404 -1.068789 -0.8523683 -0.4680914 -1.357528 -1.380569 0.03134686 -1.494088 -1.470282 -1.708588 -1.456571 0.477924 0.4166134 0.3636926 0.0806657 1.781328 1.681474 0.2211611 0.7733477 0.03392648 -0.08249892 1.318273
1.15705 -0.6647971 -0.8795305 -0.9584842 -0.964528 -0.8835902 -1.189397 -0.8608049 -0.7633359 -0.9352353 -1.768056 0.1111591 -1.487813 -1.333081 -1.703326 -1.467234 -0.2371258 -0.1243728 0.1672624 0.02751703 1.630333 1.663506 0.2248147 0.3996748 -0.01619456 -0.01018243 -0.1027711
1.148079 -0.2374539 -0.8608144 -0.9489655 -0.7875793 -0.8939281 -0.9039798 -0.7774394 -0.8812554 -1.21957 -0.9567149 0.204984 -1.238513 -1.219719 -1.619794 -0.6758667 -1.43744 0.6133555 0.1297464 -0.658989 1.777008 1.539305 0.1055118 0.642189 -0.4934068 -0.05517247 -0.4389063
1.07389 -0.7947747 -0.854413 -0.9828627 -0.870986 -0.9991593 -0.9427503 -0.6909933 -0.5919259 -0.8837986 -1.57238 0.3424871 -1.091517 -1.204766 -1.294829 -1.370276 0.624445 1.062962 0.1111957 -0.1000552 1.49095 1.45112 0.2209368 0.5609051 0.2478484 0.01525323 -0.5094309
1.081168 0.1147981 -1.102143 -0.9059955 -0.8659479 -0.9821984 -1.139291 -0.651959 -0.724085 -1.600173 -2.131783 0.2465638 -0.9358391 -0.9833476 -1.238895 -1.52172 -1.813678 0.2672544 0.20851 -0.1546697 1.354737 1.154124 0.2009909 0.5294999 0.7036992 0.05505848 -0.7118959
0.9783565 0.08793065 -0.8148752 -0.899431 -0.9702035 -0.8895246 -0.9370244 -0.7550045 -0.7921267 -1.100729 -1.290689 0.2676116 -0.8607439 -0.8202359 -1.19256 -0.9659312 1.317697 -0.1054895 0.1729429 -0.2452423 1.095079 1.009913 0.2186271 0.6031024 0.4023769 0.01674769 0.6696486
0.9989966 -1.084917 -0.786468 -1.045082 -0.9508077 -1.023927 -1.076026 -0.7123131 -0.8336634 -1.526098 -0.6342346 0.1164501 -0.7681152 -0.8528851 -0.626467 -0.06032023 0.8366542 1.864118 0.04067344 0.1177994 0.6930405 1.095023 0.2635647 0.5446568 0.1343059 0.00471954 0.4779924
1.112959 -0.9482296 -1.039724 -1.104977 -1.055019 -1.07728 -1.212114 -1.024435 -1.11643 -1.277238 -1.731843 0.2017676 -0.6785133 -0.6315288 -0.4649315 -0.1584866 0.8798517 2.614273 -0.0005070169 -0.4643076 0.5739388 0.8711695 0.1827958 0.6238765 -0.332734 0.02092131 0.06763812
1.055368 -0.713287 -0.9673914 -1.077437 -1.011368 -0.8494756 -1.142638 -0.7308731 -0.9083551 -1.489915 -0.6505843 0.2537907 -0.8259786 -0.7446405 -0.4899153 -0.6386279 -0.1201524 0.7715606 0.3336402 0.191276 0.8769742 0.9229883 0.1432217 0.269291 0.3818515 -0.02458011 -0.3336016
1.069286 -0.4359323 -0.8814139 -1.0768 -0.9890559 -1.07329 -1.162169 -0.7847421 -0.9720555 -1.148845 -1.19191 0.3405276 -0.7020914 -0.86437 -1.187687 -0.8610309 0.1056471 0.9478675 0.4106188 0.02042018 1.301695 1.046783 0.2084623 0.6998116 0.3725985 -0.0203947 1.011569
0.9934588 -1.077993 -0.9089736 -0.9511938 -1.033448 -0.9932726 -1.146051 -0.7054776 -0.8783837 -1.595431 -0.2756047 0.3033686 -0.6528683 -0.5279356 -0.8396342 -0.847971 -0.1004472 0.2661895 0.2537174 0.129742 1.144914 1.083127 0.2687274 0.9298373 0.5384205 -0.1648895 -0.2267892
1.032789 -0.1171079 -1.01135 -1.104196 -1.091156 -0.9779754 -1.278253 -0.7380742 -0.9882641 -0.8891775 -1.697911 0.4434747 -0.6119927 -0.5267158 -0.7581144 0.09950734 0.2078205 2.154595 0.2397229 -0.2169682 1.021918 0.9645041 0.1773207 0.4648021 -0.1806719 -0.02505651 -0.07675883
1.044464 -0.7351393 -0.951459 -0.9181261 -1.222055 -1.196641 -1.186934 -1.054594 -0.8978603 -1.467535 -1.962104 0.3570113 -0.479035 -0.3502275 -0.8454288 -0.5306854 0.7273967 1.988673 0.2443276 -0.02642324 1.085069 0.7026094 0.2837678 0.6145174 0.4643171 -9.260371e-05 0.311617
0.9826162 -0.9108394 -0.8724225 -0.9887469 -0.9201399 -0.942557 -1.124461 -0.8062767 -0.813949 -1.370925 -1.849193 0.2925645 -0.3882988 -0.4746171 -0.947586 -1.011413 0.640636 1.293309 0.09811823 0.03132861 1.055557 0.7003971 0.09958942 0.691417 0.01207575 0.1723523 0.3177808
1.146851 0.237838 -0.7670192 -0.9665293 -1.06681 -0.9512252 -1.080596 -0.9586381 -0.9915756 -0.9986135 -0.6609683 0.1139728 -0.5795509 -0.5840619 -0.9589033 -0.5765146 1.323464 1.35482 0.03164991 0.1417764 0.9012257 0.8214932 0.2877332 0.7187886 0.3568285 0.1323602 0.843455
1.323933 -1.29803 -1.032643 -1.05017 -1.074118 -1.157661 -1.262886 -0.816337 -0.9524511 -1.656649 -1.76302 0.07764817 -0.6314891 -0.5855096 -0.9376169 -0.416897 0.871505 1.245886 0.137508 -0.2820783 0.814291 0.7971172 0.167463 0.7798184 0.1559083 0.1455502 0.1122902
1.312745 -0.2254627 -0.9411065 -1.024355 -1.111993 -0.9915042 -1.106611 -0.9180181 -0.8335912 -1.805845 -1.18852 0.1273605 -0.7114455 -0.4054547 -0.7405872 -0.2010288 -0.8475441 0.4334815 0.1577899 -0.2437746 0.8510853 0.8400446 0.0439669 0.4757688 0.2411249 0.01788771 0.02659598
1.382507 -1.158931 -1.025264 -1.062098 -1.132984 -1.134723 -1.112599 -0.7984331 -0.6812529 -1.064005 -2.09109 0.1419811 -0.6274356 -0.6035664 -1.169992 -0.1044349 0.6551512 1.008431 0.09759464 -0.1722394 1.134029 0.8666202 0.1546112 0.3792388 0.1952099 -0.008722418 0.3890961
1.333708 -1.483869 -0.7262515 -1.063109 -1.00739 -0.8958315 -1.240301 -0.7572556 -1.061719 -1.09064 -0.9570888 0.1943927 -0.6283019 -0.5878944 -1.006868 -1.162719 0.08692464 -0.6834516 0.2278779 0.07268017 1.30082 0.852658 0.1112596 0.8864691 0.9145132 0.05424882 0.5087471
1.40752 -0.8205255 -0.8082433 -1.043612 -0.9802857 -0.9683581 -0.9180602 -0.7303676 -0.9961444 -1.08579 -1.207756 -0.1270754 -0.3785326 -0.494442 -1.050834 -1.69646 -0.4759632 0.0824377 0.2972312 0.2705394 1.263742 0.5571788 0.1761705 0.481756 0.2757921 0.003649867 0.5277907
1.555999 -0.6712628 -0.946228 -1.072106 -1.130308 -0.9532484 -1.21543 -0.7520399 -0.9631516 -1.316334 -0.6429414 0.07214237 -0.4552804 -0.3199535 -0.704108 -0.9147421 -0.08339176 0.4746573 0.1100649 -0.08176208 0.9365037 0.4839118 0.1323547 0.7780244 0.3217633 0.09917446 0.6201965
1.535942 0.1989199 -0.782348 -0.9270007 -0.9043609 -0.8679794 -0.9238948 -0.7693287 -0.8066961 -1.326645 -1.142699 0.03156081 -0.2723215 -0.2705223 -0.8439175 -0.5545507 -0.5142729 -0.06613593 0.171078 0.03019992 0.9907197 0.4354675 0.02200728 0.1019354 0.2428681 0.06562165 -0.05728139
1.60804 -0.996022 -1.012786 -0.9233626 -0.9627984 -0.7394881 -1.108319 -0.7731646 -0.9142363 -1.084073 -1.634501 0.1227791 -0.2830834 -0.1385443 -0.8098633 -0.9495202 0.06193194 2.311056 0.286301 -0.2340875 0.9992931 0.328889 0.009109835 0.5223883 0.4478158 0.1232585 0.01849607
1.62958 -0.8063207 -0.8477436 -1.027274 -0.8972126 -1.041509 -1.06499 -0.6769168 -0.8558163 -1.4998 -0.306669 0.1264064 -0.3185339 0.03768761 -0.9314228 -0.6434253 -1.093256 -0.1438003 0.2501062 -0.1251503 1.2544 0.334053 0.1340566 0.5523361 0.8885113 0.1159243 0.5605613
1.716084 -1.428304 -0.7803567 -1.007767 -1.060975 -1.078213 -0.9151564 -0.7591466 -0.9463343 -1.431431 -0.7322801 0.03927197 -0.2289631 -0.07202643 -1.291714 -0.8827444 -0.3422685 -0.1675434 0.3085294 0.1195833 1.630249 0.4592812 0.09649267 0.6860794 0.3890049 -0.1327668 0.1278301
1.74075 -0.7877731 -0.8179538 -1.085845 -1.073133 -1.011084 -1.172933 -0.728359 -0.8343365 -0.9894328 -1.508055 0.1488194 -0.2454491 -0.174774 -1.1421 0.1242422 0.2475826 1.841437 0.3252358 0.03557465 1.346218 0.4442004 0.1264884 0.2812967 0.7139455 -0.08301531 0.1316168
1.782225 -0.07947945 -1.030189 -1.268872 -0.9052837 -0.9695631 -1.196708 -0.7729376 -0.7055573 -1.320923 -0.8463487 0.1584886 -0.4689735 -0.4571387 -1.087734 0.09728838 -1.465087 0.9094397 0.3459104 0.1807344 1.031962 0.7418337 0.1751982 0.6943111 0.04638319 -0.05464716 0.2721117
1.908671 -0.8697102 -1.167487 -1.093913 -1.217895 -1.121985 -1.255618 -0.957091 -1.14786 -0.9363326 -1.500347 0.1375728 -0.6193674 -0.3787197 -0.8329354 -0.9237175 0.8088426 0.3594482 0.3796206 0.2975079 1.16941 0.7561408 0.08788337 0.8142509 0.7195928 -0.1140187 -0.01019051
1.91805 -1.169842 -1.034111 -1.253286 -1.22618 -1.182866 -1.115969 -0.9703278 -1.08535 -1.669066 -2.18781 0.02757177 -0.6222361 -0.6117586 -0.7299853 -0.3118755 0.8208647 1.895479 0.4739796 0.355951 0.8496166 0.6745645 0.1305092 0.289488 0.5014481 -0.04523575 0.5780807
1.962644 -0.5135582 -0.9934293 -1.353281 -1.259495 -1.347341 -1.195256 -1.144654 -1.266177 -1.409521 -1.23929 0.1051769 -0.5889087 -0.5506295 -1.117416 -0.8484598 0.4041712 0.1924124 0.2609777 0.1881165 1.424446 0.8416765 0.2631431 0.6291766 -0.1037927 0.04842361 -0.1203004
1.950796 -1.331371 -0.9899052 -1.264752 -1.24857 -1.233708 -1.436689 -1.138012 -1.132613 -1.508688 -1.620933 0.1027535 -0.5126007 -0.4496496 -1.009393 -1.407666 -1.11728 1.10256 0.06739193 -0.0007841864 1.051235 0.7007036 0.2800783 0.8465866 -0.118051 0.1213172 0.3538895
1.909827 -1.070409 -1.17867 -1.321124 -1.302711 -1.179295 -1.3651 -0.7680007 -1.179493 -1.717319 -0.8389399 0.232829 -0.4669333 -0.3645322 -0.5241173 0.017731 -0.2869889 1.120596 0.02771316 -0.02144931 0.9050433 0.6074933 0.1244889 0.8811412 0.8433083 0.0579135 -0.08898372
1.89791 -1.877702 -1.26078 -1.234608 -1.052354 -1.188641 -1.133033 -0.8336378 -1.242792 -1.486915 -1.38179 0.1018753 -0.3855315 -0.521012 -0.8421536 0.514996 1.630634 2.241188 0.09362752 0.04639627 1.063477 0.6447432 0.04173541 0.281142 0.24113 -0.09585119 0.7678931
1.806957 -0.00304841 -0.9516041 -1.168181 -1.071248 -1.122965 -1.302776 -0.9514132 -1.391643 -1.612115 -0.7530967 0.2072155 -0.3807433 -0.2918418 -0.5643199 0.08182395 2.364615 1.315924 0.1529251 0.05178599 0.6673871 0.4764057 0.09416083 0.5094567 0.267987 -0.04479621 -0.115232
1.9287 -0.04376517 -1.085228 -1.078346 -1.219367 -1.118012 -1.392915 -0.8576446 -0.8795006 -1.13125 -2.295178 0.1393504 -0.1532629 -0.2646197 -0.08981033 -0.07662045 3.580605 2.07541 0.2593701 0.08259996 0.0572279 0.3399797 0.2444065 0.1629973 -0.05297343 0.0287279 -0.1678072
1.93346 -0.1059862 -1.150721 -1.293904 -1.335716 -1.027123 -1.374785 -0.9677851 -0.7812748 -1.458155 -1.300853 0.03915263 -0.247446 -0.1900596 -0.009436399 0.005702386 1.141321 0.9793955 0.2453057 0.13175 0.1745865 0.3740591 0.01169246 0.5713268 0.6375146 0.04590717 -0.1162695
2.060244 -1.09466 -1.204468 -1.338037 -1.321082 -1.35766 -1.215811 -1.260588 -1.278103 -1.697677 -2.664279 0.1535075 -0.1631157 -0.01248368 -0.05661249 -0.1903267 2.005275 3.182777 0.2866214 0.07276336 0.3436708 0.404578 0.08976556 0.364681 -0.0776958 -0.07381246 -0.2902978
1.920813 -0.2790729 -1.052655 -1.15545 -1.284091 -1.092414 -1.303302 -1.112354 -1.315833 -1.309715 -1.588671 0.1347928 -0.1427578 -0.03189101 -0.1882905 -1.01064 0.4176703 2.131697 0.2616959 0.235246 0.3057233 0.3598259 0.27296 0.7529372 0.9995309 0.0455368 0.6290548
1.929068 -0.90037 -0.9990198 -1.195711 -1.043053 -1.066533 -1.078251 -0.8885262 -1.00553 -1.024761 -1.295053 0.1191663 -0.03453441 0.01473087 -0.3730781 0.08842256 1.478023 0.3780867 0.1179717 -0.3044325 0.6192379 0.2598729 0.09721544 0.4083322 0.7986453 0.01932223 0.5394463
1.915919 0.2779362 -0.8325701 -0.8923274 -0.9217405 -1.033672 -1.078748 -0.6401364 -0.9221808 -1.363758 -0.5719565 0.07697827 -0.1904645 -0.138307 -0.5965023 -0.6269268 0.1656699 1.450753 0.2209519 -0.3004385 0.6229817 0.2049629 0.1270751 0.6317937 0.3970876 -0.0313884 0.2065959
